CustomerID,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,R_quartile,F_quartile,M_quartile,RFM_Score,Segment
12390,80,1,549.84,0.6395482830145195,0.3440884996542982,0.43258815395252365,2,2,2,6,Need Attention
12391,22,1,460.89,0.3012214796035953,0.3440884996542982,0.38326803410924176,3,2,2,7,Need Attention
12403,50,1,427.7,0.4975800875777829,0.3440884996542982,0.3627563954828301,3,2,2,7,Need Attention
12418,113,1,668.58,0.7084581700852731,0.3440884996542982,0.49827149112698776,2,2,2,6,Need Attention
12420,64,1,600.39,0.5708688637935008,0.3440884996542982,0.4586310209725743,2,2,2,6,Need Attention
12430,43,1,256.4,0.46347084581700854,0.3440884996542982,0.20626872551279096,3,2,1,6,Need Attention
12436,100,1,509.01,0.6867941922101867,0.3440884996542982,0.4116155796266421,2,2,2,6,Need Attention
12445,22,1,133.4,0.3012214796035953,0.3440884996542982,0.07259737266651302,3,2,1,6,Need Attention
12448,44,1,449.45,0.46923254206038256,0.3440884996542982,0.375662595067988,3,2,2,7,Need Attention
12491,39,1,460.4,0.44249827149112697,0.3440884996542982,0.3825766305600369,3,2,2,7,Need Attention
12513,113,1,612.29,0.7084581700852731,0.3440884996542982,0.466697395713298,2,2,2,6,Need Attention
12519,64,1,340.84,0.5708688637935008,0.3440884996542982,0.28923715141737727,2,2,2,6,Need Attention
12532,30,1,349.83000000000004,0.3800414842129523,0.3440884996542982,0.2977644618575709,3,2,2,7,Need Attention
12538,29,1,363.95,0.37059230237381885,0.3440884996542982,0.3115925328416686,3,2,2,7,Need Attention
12544,36,1,372.7,0.42406084351233003,0.3440884996542982,0.3175846969347776,3,2,2,7,Need Attention
12566,86,1,351.65,0.6552200967964968,0.3440884996542982,0.29983867250518553,2,2,2,6,Need Attention
12579,78,1,440.42,0.6319428439732657,0.3440884996542982,0.3719751094722286,2,2,2,6,Need Attention
12581,40,1,197.71,0.4498732426826458,0.3440884996542982,0.14749942383037568,3,2,1,6,Need Attention
12588,39,1,214.9,0.44249827149112697,0.3440884996542982,0.16501498041023277,3,2,1,6,Need Attention
12602,59,1,153.12,0.545056464623185,0.3440884996542982,0.09541368979027426,2,2,1,5,Need Attention
12617,29,1,355.53,0.37059230237381885,0.3440884996542982,0.30375662595067987,3,2,2,7,Need Attention
12618,22,1,177.31,0.3012214796035953,0.3440884996542982,0.12514404240608434,3,2,1,6,Need Attention
12631,57,1,640.5,0.5339940078359069,0.3440884996542982,0.4819082737958055,2,2,2,6,Need Attention
12638,33,1,671.69,0.4086194975800876,0.3440884996542982,0.4987324268264577,3,2,2,7,Need Attention
12641,115,1,185.9,0.7116847199815626,0.3440884996542982,0.1345932242452178,2,2,1,5,Need Attention
12644,130,1,477.91,0.7342705692555889,0.3440884996542982,0.39248674809864026,2,2,2,6,Need Attention
12659,30,1,91.68,0.3800414842129523,0.3440884996542982,0.029730352615810095,3,2,1,6,Need Attention
12667,58,1,620.13,0.5383728969808712,0.3440884996542982,0.47061534915879233,2,2,2,6,Need Attention
12702,20,1,219.0,0.28024890527771373,0.3440884996542982,0.17123761235307675,3,2,1,6,Need Attention
12703,71,1,283.55,0.599446877160636,0.3440884996542982,0.22562802489052777,2,2,1,5,Need Attention
12715,106,1,353.86,0.6941691634017054,0.3440884996542982,0.30214335100253514,2,2,2,6,Need Attention
12718,71,1,238.25,0.599446877160636,0.3440884996542982,0.18875316893293387,2,2,1,5,Need Attention
12729,114,1,453.01,0.7105323807328877,0.3440884996542982,0.37796727356533766,2,2,2,6,Need Attention
12740,64,1,427.6,0.5708688637935008,0.3440884996542982,0.36252592763309516,2,2,2,6,Need Attention
12750,129,1,275.88,0.7321963586079742,0.3440884996542982,0.2194053929476838,2,2,1,5,Need Attention
12756,87,1,112.07999999999998,0.6582161788430514,0.3440884996542982,0.049550587693016825,2,2,1,5,Need Attention
12789,65,1,91.85,0.5768610278866099,0.3440884996542982,0.030421756165014982,2,2,1,5,Need Attention
12795,19,1,430.48,0.2740262733348698,0.3440884996542982,0.3655220096796497,3,2,2,7,Need Attention
12812,45,1,229.64,0.4763770454021664,0.3440884996542982,0.18206960129061997,3,2,1,6,Need Attention
12814,102,1,125.92,0.6886379350080664,0.3440884996542982,0.0672966121226089,2,2,1,5,Need Attention
12824,60,1,397.12,0.5524314358147039,0.3440884996542982,0.33970961050933396,2,2,2,6,Need Attention
12851,97,1,135.18,0.6817238995160175,0.3440884996542982,0.07490205116386264,2,2,1,5,Need Attention
12863,52,1,521.2,0.5120995621110855,0.3440884996542982,0.4173772758700161,2,2,2,6,Need Attention
12864,138,1,147.12,0.7462548974418068,0.3440884996542982,0.08803871859875548,2,2,1,5,Need Attention
12884,88,1,309.05,0.6616731965890759,0.3440884996542982,0.2535146347084582,2,2,2,6,Need Attention
12890,24,1,380.47,0.32634247522470616,0.3440884996542982,0.3242682645770915,3,2,2,7,Need Attention
12893,31,1,188.14,0.39064300530076057,0.3440884996542982,0.13666743489283245,3,2,1,6,Need Attention
12917,128,1,594.0,0.7305830836598295,0.3440884996542982,0.4537911961281401,2,2,2,6,Need Attention
12923,64,1,176.97,0.5708688637935008,0.3440884996542982,0.12468310670661442,2,2,1,5,Need Attention
12938,26,1,114.14,0.3482369209495275,0.3440884996542982,0.0539294768379811,3,2,1,6,Need Attention
12968,112,1,135.95,0.7054620880387186,0.3440884996542982,0.07674579396174233,2,2,1,5,Need Attention
12984,19,1,97.5,0.2740262733348698,0.3440884996542982,0.03410924176077437,3,2,1,6,Need Attention
12995,85,1,211.32,0.6524544825996773,0.3440884996542982,0.16109702696473843,2,2,1,5,Need Attention
13006,56,1,81.57,0.526849504494123,0.3440884996542982,0.02442959207190597,2,2,1,5,Need Attention
13045,99,1,305.28000000000003,0.684950449412307,0.3440884996542982,0.2466005992164093,2,2,1,5,Need Attention
13061,72,1,248.61,0.606360912652685,0.3440884996542982,0.19866328647153722,2,2,1,5,Need Attention
13067,82,1,115.46,0.6464623185065683,0.3440884996542982,0.05623415533533072,2,2,1,5,Need Attention
13091,28,1,345.82,0.357686102788661,0.3440884996542982,0.29361604056234153,3,2,2,7,Need Attention
13095,71,1,74.39999999999999,0.599446877160636,0.3440884996542982,0.01843742797879696,2,2,1,5,Need Attention
13099,99,1,207.36,0.684950449412307,0.3440884996542982,0.157640009218714,2,2,1,5,Need Attention
13103,40,1,243.94,0.4498732426826458,0.3440884996542982,0.19405392947683797,3,2,1,6,Need Attention
13106,133,1,76.5,0.7372666513021433,0.3440884996542982,0.021203042175616502,2,2,1,5,Need Attention
13116,138,1,501.14,0.7462548974418068,0.3440884996542982,0.4067757547822079,2,2,2,6,Need Attention
13127,78,1,259.17,0.6319428439732657,0.3440884996542982,0.2083429361604056,2,2,1,5,Need Attention
13130,94,1,64.0,0.6743489283244988,0.3440884996542982,0.014749942383037565,2,2,1,5,Need Attention
13142,19,1,307.09,0.2740262733348698,0.3440884996542982,0.24982714911269877,3,2,1,6,Need Attention
13146,26,1,228.91,0.3482369209495275,0.3440884996542982,0.18068679419221018,3,2,1,6,Need Attention
13160,22,1,91.8,0.3012214796035953,0.3440884996542982,0.030191288315280018,3,2,1,6,Need Attention
13170,27,1,116.01,0.3521548743950219,0.3440884996542982,0.05715602673427057,3,2,1,6,Need Attention
13176,46,1,492.84,0.4823692094952754,0.3440884996542982,0.40147499423830374,3,2,2,7,Need Attention
13177,65,1,282.45,0.5768610278866099,0.3440884996542982,0.22401474994238305,2,2,1,5,Need Attention
13182,45,1,121.18,0.4763770454021664,0.3440884996542982,0.06222631942843973,3,2,1,6,Need Attention
13193,61,1,117.88,0.5584235999078129,0.3440884996542982,0.05853883383268034,2,2,1,5,Need Attention
13194,136,1,60.7,0.7430283475455174,0.3440884996542982,0.01290619958515787,2,2,1,5,Need Attention
13210,94,1,353.48,0.6743489283244988,0.3440884996542982,0.30145194745333026,2,2,2,6,Need Attention
13218,127,1,62.63999999999999,0.7285088730122148,0.3440884996542982,0.013367135284627794,2,2,1,5,Need Attention
13228,81,1,358.0,0.6425443650610739,0.3440884996542982,0.3065222401474994,2,2,2,6,Need Attention
13244,93,1,121.74,0.6722747176768841,0.3440884996542982,0.06245678727817469,2,2,1,5,Need Attention
13245,51,1,430.5,0.5044941230698318,0.3440884996542982,0.36575247752938467,2,2,2,6,Need Attention
13259,62,1,292.32,0.5591150034570177,0.3440884996542982,0.23323346393178152,2,2,1,5,Need Attention
13260,61,1,557.62,0.5584235999078129,0.3440884996542982,0.4353537681493432,2,2,2,6,Need Attention
13271,37,1,217.38,0.430283475455174,0.3440884996542982,0.16939386955519706,3,2,1,6,Need Attention
13273,113,1,138.98,0.7084581700852731,0.3440884996542982,0.0806637474072367,2,2,1,5,Need Attention
